num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0,0,0,0,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.825,-5.302851976320391e-4,0.0070067319825884294,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0,0,0,0,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.865,0.0020937288130108886,0.006413511896636065,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0,0,0,0,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.857,1.5605049443440282e-4,0.007018403867850713,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.812,3.056663692780109e-4,0.00798165176593224,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.815,0.005649575097780677,0.008137341889233027,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.849,0.008314713922993246,0.007121044622955103,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.872,0.00897566442363457,0.006767380236586613,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.86,0.013511790083466322,0.007385633040518684,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.795,-0.00246286332950449,0.007626972403249024,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.838,0.012828411669885664,0.008011846505573655,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.84,0.011328579505791362,0.007964028545655746,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.862,0.01948630953295327,0.007825777713615981,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.841,0.015833848658566997,0.007834240481583188,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,3,MAPpriorNew,0.796,-0.0016354523754218728,0.008323616120176075,0,1000
